jogador,nacao_codigo,posicao_original,posicao_principal,clube,liga,idade,jogos,minutos,noventas,Gls,Ast,G+A,Sh,SoT,SoT%,Crs,TklW,Int,GA90,Saves,Save%,CS%,gols_p90,assistencias_p90,participacoes_gol_p90,finalizacoes_p90,finalizacoes_gol_p90,cruzamentos_p90,desarmes_vencidos_p90,interceptacoes_p90,save_pct,clean_sheet_pct,score_ataque,score_meio,score_defesa,score_goleiro,indice_desempenho,incerteza_modelo,penalidade_baixa_amostra
Christian Kabasele,BEL,DF,DF,Udinese,it Serie A,35.0,28,2139,23.8,3,0,3,9,6,66.7,0,12,31,,,,,0.12605042016806722,0.0,0.12605042016806722,0.37815126050420167,0.25210084033613445,0.0,0.5042016806722689,1.3025210084033614,0.0,0.0,0.11280720440404181,0.10893061427541709,0.2913521548621151,0.16979942638092024,29.135215486211507,3.8817650260225647,1.0
Ricardo Rodríguez,SUI,DF,DF,Real Betis,es La Liga,33.0,21,1389,15.4,0,1,1,3,0,0.0,15,10,8,,,,,0.0,0.06493506493506493,0.06493506493506493,0.19480519480519481,0.0,0.974025974025974,0.6493506493506493,0.5194805194805194,0.0,0.0,0.06961843586386458,0.10602804435528265,0.29110390601495795,0.15832239308693,29.110390601495794,4.993214712966704,1.0
Junior Firpo,DOM,DF,DF,Real Betis,es La Liga,29.0,10,672,7.5,0,1,1,5,0,0.0,18,13,8,,,,,0.0,0.13333333333333333,0.13333333333333333,0.6666666666666666,0.0,2.4,1.7333333333333334,1.0666666666666667,0.0,0.0,0.08183509305615619,0.14413567963043047,0.3366599361287542,0.1339617114418118,29.09074332790678,7.339220041873803,0.8640987597877147
Fabian Schär,SUI,DF,DF,Newcastle United,eng Premier League,34.0,16,1091,12.1,0,0,0,17,4,23.5,4,9,16,,,,,0.0,0.0,0.0,1.4049586776859504,0.3305785123966942,0.3305785123966942,0.7438016528925621,1.322314049586777,0.0,0.0,0.05893887227376382,0.09823621904637747,0.2900679583462713,0.1496147913912948,29.00679583462713,5.700841747791367,1.0
Francisco Sierralta,CHI,DF,DF,Auxerre,fr Ligue 1,29.0,10,861,9.6,1,0,1,7,2,28.6,0,6,9,,,,,0.10416666666666667,0.0,0.10416666666666667,0.7291666666666667,0.20833333333333334,0.0,0.625,0.9375,0.0,0.0,0.08309530044510212,0.09254373392680283,0.296440837332553,0.13703427931227724,28.99468215669212,6.453121656304317,0.9780933834080806
Eric Bailly,CIV,DF,DF,Oviedo,es La Liga,32.0,12,1043,11.6,1,0,1,5,1,20.0,1,9,15,,,,,0.08620689655172414,0.0,0.08620689655172414,0.4310344827586207,0.08620689655172414,0.08620689655172414,0.7758620689655172,1.293103448275862,0.0,0.0,0.08596750497032343,0.10023636678035462,0.2893888752955882,0.14311337152625214,28.93888752955882,5.833508464200808,1.0
Alan Matturro,URU,DF,DF,Levante,es La Liga,21.0,19,947,10.5,1,1,2,8,1,12.5,0,13,6,,,,,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.7619047619047619,0.09523809523809523,0.0,1.2380952380952381,0.5714285714285714,0.0,0.0,0.09872029949379076,0.11892865329330832,0.2893066173623973,0.15145993084960435,28.93066173623973,6.1513450768270355,1.0
Manuel Lazzari,ITA,DF,DF,Lazio,it Serie A,32.0,20,903,10.0,0,0,0,4,2,50.0,15,7,6,,,,,0.0,0.0,0.0,0.4,0.2,1.5,0.7,0.6,0.0,0.0,0.05829964892653587,0.10539953190204782,0.28917230341810607,0.15195090530468972,28.91723034181061,6.312123193200691,1.0
Dean Huijsen,ESP,DF,DF,Real Madrid,es La Liga,21.0,26,1923,21.4,2,2,4,20,5,25.0,1,18,17,,,,,0.09345794392523366,0.09345794392523366,0.1869158878504673,0.9345794392523366,0.23364485981308414,0.04672897196261683,0.8411214953271029,0.7943925233644861,0.0,0.0,0.10299229487468314,0.12014756658265127,0.2889748481898755,0.16689541650859996,28.89748481898755,4.1359974299696205,1.0
Fran Garcia,ESP,"DF,MF",DF,Real Madrid,es La Liga,26.0,11,749,8.3,1,1,2,5,2,40.0,26,12,5,,,,,0.12048192771084336,0.12048192771084336,0.24096385542168672,0.6024096385542168,0.24096385542168672,3.1325301204819276,1.4457831325301203,0.6024096385542168,0.0,0.0,0.12368613372802079,0.14719061471634365,0.3167601688933735,0.13723422451256295,28.89683113027015,6.960649631314933,0.9122621455602672
Ali Abdi,TUN,"MF,DF",DF,Nice,fr Ligue 1,32.0,20,1065,11.8,3,0,3,11,3,27.3,31,9,10,,,,,0.2542372881355932,0.0,0.2542372881355932,0.9322033898305084,0.2542372881355932,2.6271186440677963,0.7627118644067796,0.847457627118644,0.0,0.0,0.12711951974290622,0.12482979280221773,0.2886186041195896,0.15399720600617328,28.86186041195896,5.778173964494504,1.0
Pablo Marí,ESP,DF,DF,Fiorentina,it Serie A,32.0,11,808,9.0,0,0,0,2,0,0.0,0,8,19,,,,,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.8888888888888888,2.111111111111111,0.0,0.0,0.04987265530011548,0.1053857626223762,0.3045849878533769,0.13817427719965517,28.85977361486602,6.675156313325634,0.947511360236793
Finn Jeltsch,GER,DF,DF,Stuttgart,de Bundesliga,19.0,22,1507,16.7,0,1,1,3,0,0.0,3,14,19,,,,,0.0,0.059880239520958084,0.059880239520958084,0.17964071856287425,0.0,0.17964071856287425,0.8383233532934132,1.1377245508982037,0.0,0.0,0.06708589591579711,0.11459756181986522,0.2885672221081581,0.16031871573039924,28.85672221081581,4.77060935033184,1.0
Juan Jesus,BRA,DF,DF,Napoli,it Serie A,34.0,23,1630,18.1,0,0,0,3,0,0.0,1,20,26,,,,,0.0,0.0,0.0,0.16574585635359115,0.0,0.055248618784530384,1.1049723756906076,1.43646408839779,0.0,0.0,0.05524239336106316,0.10229986395348631,0.288282906982783,0.16223498881827264,28.828290698278302,4.557900205102344,1.0
Jaydee Canvot,FRA,DF,DF,Crystal Palace,eng Premier League,19.0,17,1066,11.8,0,0,0,5,0,0.0,4,20,8,,,,,0.0,0.0,0.0,0.423728813559322,0.0,0.3389830508474576,1.694915254237288,0.6779661016949152,0.0,0.0,0.0528383680697611,0.1011102911363293,0.2881360433440479,0.15059363270985293,28.81360433440479,5.7777083698228235,1.0
Clemens Riedel,GER,DF,DF,Espanyol,es La Liga,22.0,18,1216,13.5,0,1,1,3,1,33.3,3,13,10,,,,,0.0,0.07407407407407407,0.07407407407407407,0.2222222222222222,0.07407407407407407,0.2222222222222222,0.9629629629629629,0.7407407407407407,0.0,0.0,0.06980304206772509,0.10951516720141123,0.2880099721393408,0.15342439355096277,28.80099721393408,5.371369273643943,1.0
Noahkai Banks,USA,DF,DF,Augsburg,de Bundesliga,19.0,22,1695,18.8,1,1,2,9,5,55.6,3,25,18,,,,,0.05319148936170213,0.05319148936170213,0.10638297872340426,0.4787234042553191,0.26595744680851063,0.15957446808510636,1.3297872340425532,0.9574468085106382,0.0,0.0,0.09000316065754134,0.12065669647955868,0.28770758201769026,0.16177720533798207,28.770758201769027,4.458981144066943,1.0
Manu Fernández,ESP,DF,DF,Celta Vigo,es La Liga,25.0,14,758,8.4,0,0,0,2,0,0.0,0,9,7,,,,,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,1.0714285714285714,0.8333333333333333,0.0,0.0,0.04939747186122319,0.09372043867210711,0.3126469168450008,0.14232605720379962,28.692441071244435,6.917425243332975,0.9177266598624136
Samuel Amo-Ameyaw,ENG,"MF,DF",DF,Strasbourg,fr Ligue 1,19.0,23,938,10.4,2,2,4,13,3,23.1,50,11,3,,,,,0.1923076923076923,0.1923076923076923,0.3846153846153846,1.25,0.28846153846153844,4.8076923076923075,1.0576923076923077,0.28846153846153844,0.0,0.0,0.15053386489404968,0.17509216173907483,0.2862441757928116,0.1553808540379336,28.624417579281157,6.182724200329869,1.0
Oliver Nielsen,DEN,DF,DF,Lazio,it Serie A,22.0,23,1366,15.2,0,0,0,6,2,33.3,1,5,12,,,,,0.0,0.0,0.0,0.39473684210526316,0.13157894736842105,0.06578947368421052,0.32894736842105265,0.7894736842105263,0.0,0.0,0.05632373266464936,0.08868018156456173,0.2861934741750397,0.1600430043258651,28.61934741750397,5.031577716681424,1.0
Florent Hanin,ALG,"DF,MF",DF,Angers,fr Ligue 1,36.0,23,800,8.9,0,0,0,3,0,0.0,24,8,12,,,,,0.0,0.0,0.0,0.33707865168539325,0.0,2.696629213483146,0.898876404494382,1.348314606741573,0.0,0.0,0.056989645055162866,0.11403862786381265,0.3032925349142719,0.15340760566533385,28.594694416151917,6.713704787105398,0.9428090415820634
Nicolás Tagliafico,ARG,DF,DF,Lyon,fr Ligue 1,33.0,20,1310,14.6,0,3,3,15,1,6.7,20,14,17,,,,,0.0,0.20547945205479454,0.20547945205479454,1.0273972602739727,0.0684931506849315,1.36986301369863,0.9589041095890412,1.1643835616438356,0.0,0.0,0.09986101485770987,0.16101712178897087,0.28590472149604007,0.15656535841676816,28.590472149604008,5.146260583726394,1.0
Adama Boiro,ESP,DF,DF,Athletic Club,es La Liga,23.0,12,635,7.1,0,0,0,1,0,0.0,17,8,15,,,,,0.0,0.0,0.0,0.14084507042253522,0.0,2.3943661971830985,1.1267605633802817,2.1126760563380285,0.0,0.0,0.05446555612971031,0.12213560848593613,0.33958976402332824,0.13696083308027857,28.524641778193104,7.549907651774633,0.8399735445569435
Sascha Britschgi,SUI,"MF,DF",DF,Parma,it Serie A,19.0,27,2008,22.3,0,2,2,13,3,23.1,47,18,8,,,,,0.0,0.08968609865470852,0.08968609865470852,0.5829596412556054,0.13452914798206278,2.10762331838565,0.8071748878923767,0.35874439461883406,0.0,0.0,0.08280607129277583,0.12692030233157356,0.28411326105390006,0.1682378055494651,28.411326105390007,4.035203558867362,1.0
Luca Jaquez,SUI,DF,DF,Stuttgart,de Bundesliga,22.0,12,867,9.6,0,1,1,4,0,0.0,0,7,11,,,,,0.0,0.10416666666666667,0.10416666666666667,0.4166666666666667,0.0,0.0,0.7291666666666667,1.1458333333333335,0.0,0.0,0.07143863217589916,0.10948762067897666,0.28924496853093473,0.1408214762558515,28.3892622753236,6.449677318695626,0.9814954576223638
Alberto Moreno,ESP,DF,DF,Como,it Serie A,33.0,16,1013,11.3,1,1,2,9,3,33.3,26,10,6,,,,,0.08849557522123894,0.08849557522123894,0.17699115044247787,0.7964601769911503,0.2654867256637168,2.3008849557522124,0.8849557522123893,0.5309734513274336,0.0,0.0,0.10408885752444635,0.12449212468352927,0.2838731288130382,0.14869482117414934,28.38731288130382,5.91768144107113,1.0
Dani Cárdenas,ESP,GK,GK,Rayo Vallecano,es La Liga,29.0,3,270,3.0,0,0,0,0,0,,0,1,0,2.0,9.0,61.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.615,0.33299999999999996,0.04172654292114879,0.1356353905615317,0.4213528455808923,0.5178730993979265,28.36507784653594,11.610535317336678,0.5477225575051661
Dani Calvo,ESP,DF,DF,Oviedo,es La Liga,32.0,17,1341,14.9,0,0,0,2,0,0.0,1,11,8,,,,,0.0,0.0,0.0,0.1342281879194631,0.0,0.06711409395973154,0.7382550335570469,0.5369127516778524,0.0,0.0,0.05382136586571725,0.08830171675458796,0.2835165884996894,0.1534402688448364,28.351658849968942,5.086990178124804,1.0
Kacper Potulski,POL,DF,DF,Mainz 05,de Bundesliga,18.0,13,900,10.0,1,0,1,9,2,22.2,2,12,17,,,,,0.1,0.0,0.1,0.9,0.2,0.2,1.2,1.7,0.0,0.0,0.08020822317818618,0.10676651979313713,0.2830171173128697,0.14292654793732976,28.30171173128697,6.313773798646226,1.0
Dan Burn,ENG,DF,DF,Newcastle United,eng Premier League,34.0,26,2010,22.3,1,2,3,10,3,30.0,11,24,18,,,,,0.04484304932735426,0.08968609865470852,0.13452914798206278,0.44843049327354256,0.13452914798206278,0.49327354260089684,1.0762331838565022,0.8071748878923767,0.0,0.0,0.09496594895484609,0.12325305401254016,0.2826743152205627,0.1674444314055332,28.26743152205627,4.034709472576879,1.0
Tiago Santos,POR,DF,DF,Lille,fr Ligue 1,23.0,15,709,7.9,0,0,0,9,0,0.0,32,8,5,,,,,0.0,0.0,0.0,1.1392405063291138,0.0,4.0506329113924044,1.0126582278481011,0.6329113924050632,0.0,0.0,0.05970208051151943,0.1292511565751342,0.31847680913997645,0.1429274449817765,28.266997221657338,7.14408641949629,0.8875684637129565
Jérémy Jacquet,FRA,DF,DF,Rennes,fr Ligue 1,20.0,19,1671,18.6,0,0,0,11,3,27.3,0,17,22,,,,,0.0,0.0,0.0,0.5913978494623655,0.16129032258064516,0.0,0.9139784946236559,1.182795698924731,0.0,0.0,0.05818321113100898,0.10381417398113026,0.2826395407791254,0.15850385167865982,28.26395407791254,4.4883177068710225,1.0
Timo Hübers,GER,DF,DF,Köln,de Bundesliga,29.0,8,675,7.5,0,0,0,0,0,,1,9,10,,,,,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,1.2,1.3333333333333333,0.0,0.0,0.048890443651217745,0.10391318412754959,0.3263578181164686,0.12957105982292977,28.263416121252305,7.337011483684513,0.8660254037844386
Ulisses Garcia,SUI,DF,DF,Sassuolo,it Serie A,30.0,11,763,8.5,1,1,2,2,1,50.0,30,9,7,,,,,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.11764705882352941,3.5294117647058822,1.0588235294117647,0.8235294117647058,0.0,0.0,0.15168167193405235,0.13698732728461885,0.30692578801270987,0.13746381472680486,28.260145517815776,6.877523877369963,0.9207484877955422
Youssef Lekhedim,ESP,"DF,MF",DF,Alavés,es La Liga,20.0,23,1266,14.1,0,1,1,10,2,20.0,60,8,12,,,,,0.0,0.07092198581560284,0.07092198581560284,0.7092198581560284,0.14184397163120568,4.25531914893617,0.5673758865248227,0.851063829787234,0.0,0.0,0.08144099710862383,0.13251234602662848,0.28247243496898367,0.15909996055667736,28.247243496898367,5.246009654687507,1.0
Nikolas Veratschnig,AUT,"MF,DF",DF,Mainz 05,de Bundesliga,23.0,20,639,7.1,0,1,1,4,1,25.0,20,11,10,,,,,0.0,0.14084507042253522,0.14084507042253522,0.5633802816901409,0.14084507042253522,2.8169014084507045,1.5492957746478875,1.4084507042253522,0.0,0.0,0.08662493045948297,0.15149364749840297,0.33492062132330047,0.14766362022266885,28.22091317395413,7.5467944335456565,0.8426149773176358
Kieran Trippier,ENG,DF,DF,Newcastle United,eng Premier League,35.0,19,1501,16.7,0,1,1,2,0,0.0,92,11,7,,,,,0.0,0.059880239520958084,0.059880239520958084,0.11976047904191617,0.0,5.508982035928144,0.6586826347305389,0.4191616766467066,0.0,0.0,0.08126777830331466,0.13815078357940294,0.2818927025355337,0.15717279473374102,28.18927025355337,4.772588980917828,1.0
Walter Benítez,ARG,GK,GK,Crystal Palace,eng Premier League,33.0,1,90,1.0,0,0,0,0,0,,0,0,0,0.0,3.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0335984613729401,0.04479794849725347,0.15397116795772597,0.8913541332220916,28.1870926278697,19.760102575137328,0.31622776601683794
Karl-Johan Johnsson,SWE,GK,GK,Strasbourg,fr Ligue 1,36.0,1,90,1.0,0,0,0,0,0,,0,0,0,0.0,2.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0335984613729401,0.04479794849725347,0.13466677744878575,0.8913541332220916,28.1870926278697,19.760102575137328,0.31622776601683794
Matheo Raab,GER,GK,GK,Union Berlin,de Bundesliga,27.0,1,90,1.0,0,0,0,0,0,,0,0,0,0.0,6.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0335984613729401,0.04479794849725347,0.19519330762222287,0.8913541332220916,28.1870926278697,19.760102575137328,0.31622776601683794
Filippo Rinaldi,ITA,GK,GK,Parma,it Serie A,23.0,1,90,1.0,0,0,0,0,0,,0,0,0,0.0,4.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0335984613729401,0.04479794849725347,0.12234799949635372,0.8913541332220916,28.1870926278697,19.760102575137328,0.31622776601683794
Rav van den Berg,NED,DF,DF,Köln,de Bundesliga,21.0,14,1131,12.6,0,1,1,1,0,0.0,1,8,14,,,,,0.0,0.07936507936507936,0.07936507936507936,0.07936507936507936,0.0,0.07936507936507936,0.6349206349206349,1.1111111111111112,0.0,0.0,0.0686182577563968,0.10649982868401407,0.28138294496851557,0.14728838995677854,28.138294496851557,5.57926742750373,1.0
Jeanuël Belocian,FRA,DF,DF,Wolfsburg,de Bundesliga,21.0,12,1074,11.9,0,1,1,3,0,0.0,3,12,12,,,,,0.0,0.08403361344537814,0.08403361344537814,0.25210084033613445,0.0,0.25210084033613445,1.0084033613445378,1.0084033613445378,0.0,0.0,0.06963710895263266,0.11419401641863626,0.2813350606394205,0.14347661728896943,28.13350606394205,5.751935978931819,1.0
Facundo Garcés,MAS,DF,DF,Alavés,es La Liga,26.0,10,793,8.8,0,0,0,8,4,50.0,1,8,7,,,,,0.0,0.0,0.0,0.9090909090909091,0.45454545454545453,0.11363636363636363,0.9090909090909091,0.7954545454545454,0.0,0.0,0.05821810451565702,0.08858373531380531,0.29895197156590697,0.1360142052884546,28.06187985177525,6.752248360115276,0.9386751893552482
Stefan Bell,GER,DF,DF,Mainz 05,de Bundesliga,34.0,18,1039,11.5,2,1,3,12,5,41.7,1,6,19,,,,,0.17391304347826086,0.08695652173913043,0.2608695652173913,1.0434782608695652,0.43478260869565216,0.08695652173913043,0.5217391304347826,1.6521739130434783,0.0,0.0,0.11941017678780864,0.12220873813253713,0.28022346047536856,0.15147332178813908,28.022346047536857,5.858343080166832,1.0
Dimitri Foulquier,FRA,DF,DF,Valencia,es La Liga,33.0,15,1150,12.8,0,0,0,6,1,16.7,11,9,8,,,,,0.0,0.0,0.0,0.46875,0.078125,0.859375,0.703125,0.625,0.0,0.0,0.05619676708594288,0.09421721722570162,0.27993443237025417,0.14892487443422628,27.993443237025417,5.531229588089446,1.0
Archie Gray,ENG,"MF,DF",DF,Tottenham Hotspur,eng Premier League,20.0,23,1469,16.3,2,2,4,11,5,45.5,12,8,17,,,,,0.12269938650306748,0.12269938650306748,0.24539877300613497,0.6748466257668712,0.3067484662576687,0.7361963190184049,0.49079754601226994,1.0429447852760736,0.0,0.0,0.12225960010622984,0.12334817846474816,0.2788715091175557,0.16094479896578978,27.88715091175557,4.836999988263871,1.0
Mahamadou Nagida,CMR,DF,DF,Rennes,fr Ligue 1,20.0,17,640,7.1,0,0,0,12,3,25.0,10,9,19,,,,,0.0,0.0,0.0,1.6901408450704227,0.4225352112676057,1.4084507042253522,1.267605633802817,2.676056338028169,0.0,0.0,0.05950040918918694,0.12249506827728839,0.3303081742931348,0.1442677886669661,27.854030947684894,7.5460191692492735,0.8432740427115678
Rubén,ESP,"DF,MF",DF,Espanyol,es La Liga,25.0,17,592,6.6,0,1,1,7,0,0.0,30,7,9,,,,,0.0,0.15151515151515152,0.15151515151515152,1.0606060606060606,0.0,4.545454545454546,1.0606060606060606,1.3636363636363638,0.0,0.0,0.09028643679866594,0.15886676421640306,0.34303051371303994,0.14330155071633957,27.820975407501717,7.835879559360827,0.8110350040397626
Jonathan Gradit,FRA,DF,DF,Lens,fr Ligue 1,33.0,10,807,9.0,0,0,0,2,0,0.0,3,12,16,,,,,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,1.3333333333333333,1.7777777777777777,0.0,0.0,0.05075233163345206,0.110262368103862,0.29362373812282555,0.13623118314471233,27.803961342166467,6.675770483695789,0.946924847422786
Abdelhamid Ait Boudlal,MAR,DF,DF,Rennes,fr Ligue 1,20.0,18,1223,13.6,2,1,3,9,4,44.4,2,10,17,,,,,0.14705882352941177,0.07352941176470588,0.22058823529411764,0.6617647058823529,0.29411764705882354,0.14705882352941177,0.7352941176470589,1.25,0.0,0.0,0.11667255849834694,0.11810916296511619,0.2774452191375757,0.15349559195929768,27.74452191375757,5.350477152663955,1.0
Harry Maguire,ENG,DF,DF,Manchester Utd,eng Premier League,33.0,20,1383,15.4,1,2,3,13,4,30.8,2,12,10,,,,,0.06493506493506493,0.12987012987012986,0.19480519480519481,0.8441558441558441,0.2597402597402597,0.12987012987012986,0.7792207792207793,0.6493506493506493,0.0,0.0,0.10247799001232391,0.12494612232523421,0.27742422692530894,0.15723803943756878,27.742422692530894,4.995362762521076,1.0
Abdoul Coulibaly,GER,DF,DF,Werder Bremen,de Bundesliga,18.0,26,2030,22.6,1,0,1,6,1,16.7,13,14,23,,,,,0.04424778761061947,0.0,0.04424778761061947,0.2654867256637168,0.04424778761061947,0.5752212389380531,0.6194690265486725,1.0176991150442478,0.0,0.0,0.08243081219633842,0.10174452442304319,0.27715400094123,0.16756728166121126,27.715400094122998,4.0044119705661565,1.0
Karl Jakob Hein,EST,GK,GK,Werder Bremen,de Bundesliga,24.0,2,180,2.0,0,0,0,0,0,,0,0,0,2.0,11.0,78.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7859999999999999,0.5,0.03872022647790178,0.05162696863720237,0.2010100662903625,0.6183889666232114,27.655195318106983,14.146573629497738,0.4472135954999579
Diego Coppola,ITA,DF,DF,Paris FC,fr Ligue 1,22.0,11,990,11.0,0,2,2,4,2,50.0,0,9,6,,,,,0.0,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.0,0.8181818181818182,0.5454545454545454,0.0,0.0,0.09138404188154486,0.1216029649329689,0.27639689478202184,0.1406932548353708,27.639689478202182,6.001601410296755,1.0
Antonio Raillo,ESP,DF,DF,Mallorca,es La Liga,34.0,23,2032,22.6,0,1,1,12,1,8.3,4,13,12,,,,,0.0,0.04424778761061947,0.04424778761061947,0.5309734513274336,0.04424778761061947,0.17699115044247787,0.5752212389380531,0.5309734513274336,0.0,0.0,0.06694256802905205,0.1029047416395227,0.2763692245958778,0.16497001322254723,27.636922459587783,4.003923233635986,1.0
Jesus Vazquez,ESP,"DF,MF",DF,Valencia,es La Liga,23.0,20,776,8.6,0,0,0,8,2,25.0,23,8,2,,,,,0.0,0.0,0.0,0.9302325581395349,0.23255813953488372,2.674418604651163,0.9302325581395349,0.23255813953488372,0.0,0.0,0.0608898800186112,0.10121234648476327,0.29711239499074155,0.1500715746958747,27.58864532930095,6.833145684484471,0.9285592184789413
Joel Mvuka,NOR,"MF,DF",DF,Lorient,fr Ligue 1,23.0,15,560,6.2,0,0,0,8,1,12.5,12,13,6,,,,,0.0,0.0,0.0,1.2903225806451613,0.16129032258064516,1.9354838709677418,2.096774193548387,0.9677419354838709,0.0,0.0,0.0552104941934017,0.1235064653761485,0.34832126159694055,0.14000342050938167,27.47595165009884,8.085908755831193,0.7888106377466155
Nobel Mendy,SEN,DF,DF,Rayo Vallecano,es La Liga,21.0,21,1614,17.9,2,0,2,11,3,27.3,6,12,22,,,,,0.111731843575419,0.0,0.111731843575419,0.6145251396648045,0.1675977653631285,0.335195530726257,0.670391061452514,1.229050279329609,0.0,0.0,0.09302163514127826,0.10487056007663917,0.27317823618504583,0.16018486807309562,27.317823618504583,4.586366123805039,1.0
Mariano Troilo,ARG,DF,DF,Parma,it Serie A,22.0,18,1355,15.1,1,0,1,9,2,22.2,1,15,12,,,,,0.06622516556291391,0.0,0.06622516556291391,0.5960264900662252,0.13245033112582782,0.06622516556291391,0.9933774834437087,0.794701986754967,0.0,0.0,0.07681682529431083,0.10473884285010392,0.27313865917016,0.15476696333871115,27.313865917016,5.050852110462461,1.0
Hans Hateboer,NED,"DF,MF",DF,Lyon,fr Ligue 1,32.0,14,695,7.7,0,0,0,6,1,16.7,20,10,9,,,,,0.0,0.0,0.0,0.7792207792207793,0.12987012987012986,2.5974025974025974,1.2987012987012987,1.1688311688311688,0.0,0.0,0.05801612581059279,0.11097676803605734,0.3107613716312877,0.1412503650126335,27.30852083512493,7.236612628306457,0.8787617550976046
John Donald,ESP,"DF,MF",DF,Elche,es La Liga,25.0,17,597,6.6,1,0,1,6,2,33.3,0,11,7,,,,,0.15151515151515152,0.0,0.15151515151515152,0.9090909090909092,0.30303030303030304,0.0,1.6666666666666667,1.0606060606060606,0.0,0.0,0.09189443033633496,0.10652590711511327,0.3352559574879429,0.14340578237003038,27.305014709878428,7.831710293213195,0.8144527815247078
Emil Holm,SWE,DF,DF,Bologna,it Serie A,25.0,11,655,7.3,1,4,5,8,1,12.5,23,13,7,,,,,0.136986301369863,0.547945205479452,0.684931506849315,1.095890410958904,0.136986301369863,3.1506849315068495,1.7808219178082192,0.9589041095890412,0.0,0.0,0.2025897359163928,0.2427710938550382,0.3194643352751297,0.13557184687214166,27.25346813625973,7.441352418204621,0.8530989261379818
